"id","date","record","title","fileUrl","type","result","recordUrl","detailsUrl","videoUrl","affirmativeCount","negativeCount","abstentionCount","absentCount"
159,"2016-11-30",24,"PROYECTO DE LEY EN REVISION DE PRESUPUESTO DE LA ADMINISTRACION PUBLICA NACIONAL PARA EL EJERCICIO 2017. O.D. 1224/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1224","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/159","/votaciones/detalleActa/159","https://youtu.be/29veXHY88Kg",57,8,0,7
160,"2016-11-30",25,"PROYECTO DE LEY EN REVISION DE PRESUPUESTO DE LA ADMINISTRACION PUBLICA NACIONAL PARA EL EJERCICIO 2017. O.D. 1224/2016, Art. 84º a 87º","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1224","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/160","/votaciones/detalleActa/160","https://youtu.be/29veXHY88Kg",57,8,0,7
161,"2016-11-30",26,"PROYECTO DE LEY EN REVISION SUSTITUYENDO EL ART. 37 DE LA LEY 24.156 - ADMINISTRACION FINANCIERA Y DE LOS SISTEMAS DE CONTROL DEL SECTOR PUBLICO - RESPECTO DE LAS ATRIBUCIONES DEL JEFE DE GABINETE DE MINISTROS SOBRE MODIFICACIONES PRESUPUESTARIAS. O.D. 1223/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1223","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/161","/votaciones/detalleActa/161","https://youtu.be/29veXHY88Kg",60,5,0,7
162,"2016-11-30",27,"ROMERO: REPRODUCE EL PROYECTO DE LEY POR EL CUAL SE CREA LA OFICINA DE ANALISIS Y CONTROL PRESUPUESTARIO DEL PODER LEGISLATIVO. (REF. S-1297/13) S-967/15-PL","/parlamentario/comisiones/verExp/967.15/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/162","/votaciones/detalleActa/162","https://youtu.be/29veXHY88Kg",65,0,0,7
163,"2016-11-30",28,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL","/parlamentario/comisiones/verExp/4245.15/S/PL","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/163","/votaciones/detalleActa/163","https://youtu.be/29veXHY88Kg",53,4,5,10
164,"2016-11-30",29,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 1º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/164","/votaciones/detalleActa/164","https://youtu.be/29veXHY88Kg",36,25,1,10
165,"2016-11-30",30,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 2º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/165","/votaciones/detalleActa/165","https://youtu.be/29veXHY88Kg",37,23,1,11
166,"2016-11-30",31,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 3º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/166","/votaciones/detalleActa/166","https://youtu.be/29veXHY88Kg",42,18,1,11
167,"2016-11-30",32,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 4º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/167","/votaciones/detalleActa/167","https://youtu.be/29veXHY88Kg",56,3,1,12
168,"2016-11-30",33,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 5º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","NEGATIVO","/votaciones/verActaVotacion/168","/votaciones/detalleActa/168","https://youtu.be/29veXHY88Kg",14,44,1,13
169,"2016-11-30",34,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 5º Dict.Minoría","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/169","/votaciones/detalleActa/169","https://youtu.be/29veXHY88Kg",57,2,1,12
170,"2016-11-30",35,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 6º(con modif.)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/170","/votaciones/detalleActa/170","https://youtu.be/29veXHY88Kg",57,2,1,11
171,"2016-11-30",36,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 7º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/171","/votaciones/detalleActa/171","https://youtu.be/29veXHY88Kg",58,1,1,12
172,"2016-11-30",37,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 8º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/172","/votaciones/detalleActa/172","https://youtu.be/29veXHY88Kg",58,1,1,12
173,"2016-11-30",38,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 9º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/173","/votaciones/detalleActa/173","https://youtu.be/29veXHY88Kg",57,1,1,11
174,"2016-11-30",39,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 10º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/174","/votaciones/detalleActa/174","https://youtu.be/29veXHY88Kg",57,1,1,13
175,"2016-11-30",40,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 11º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/175","/votaciones/detalleActa/175","https://youtu.be/29veXHY88Kg",57,1,1,13
176,"2016-11-30",41,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 12º","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/176","/votaciones/detalleActa/176","https://youtu.be/29veXHY88Kg",54,1,1,15
177,"2016-11-30",42,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 13º (Art. Incorpor.)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/177","/votaciones/detalleActa/177","https://youtu.be/29veXHY88Kg",43,13,1,15
178,"2016-11-30",43,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 14º (Art. Incorpor.)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/178","/votaciones/detalleActa/178","https://youtu.be/29veXHY88Kg",49,6,3,14
179,"2016-11-30",45,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 15º (Dict. Mayoria)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","NEGATIVO","/votaciones/verActaVotacion/179","/votaciones/detalleActa/179","https://youtu.be/29veXHY88Kg",23,33,1,15
180,"2016-11-30",46,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 15º (Ex Art13 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/180","/votaciones/detalleActa/180","https://youtu.be/29veXHY88Kg",46,11,1,14
181,"2016-11-30",47,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 16º (Ex Art14 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/181","/votaciones/detalleActa/181","https://youtu.be/29veXHY88Kg",56,1,1,14
182,"2016-11-30",48,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 17º (Ex Art15 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/182","/votaciones/detalleActa/182","https://youtu.be/29veXHY88Kg",56,1,1,14
183,"2016-11-30",49,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 18º (Ex Art16 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/183","/votaciones/detalleActa/183","https://youtu.be/29veXHY88Kg",56,1,1,14
184,"2016-11-30",50,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 19º (Ex Art17 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/184","/votaciones/detalleActa/184","https://youtu.be/29veXHY88Kg",42,14,1,14
185,"2016-11-30",51,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 20º (Ex Art18 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","NEGATIVO","/votaciones/verActaVotacion/185","/votaciones/detalleActa/185","https://youtu.be/29veXHY88Kg",13,43,1,15
186,"2016-11-30",52,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 20º (Ex Art18 c/mod)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/186","/votaciones/detalleActa/186","https://youtu.be/29veXHY88Kg",52,5,2,13
187,"2016-11-30",53,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 21º (Ex Art19 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/187","/votaciones/detalleActa/187","https://youtu.be/29veXHY88Kg",55,1,1,15
188,"2016-11-30",54,"Temas Varios Expedientes ( S-4245/15-PL, S-4279/15-PL, Art. 22º (Ex Art20 Dic >)","/parlamentario/comisiones/verExp/4245.15/S/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/188","/votaciones/detalleActa/188","https://youtu.be/29veXHY88Kg",56,1,1,14
189,"2016-11-30",55,"Alteración del Plan de Labor",,"EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/189","/votaciones/detalleActa/189","https://youtu.be/29veXHY88Kg",42,16,0,14
190,"2016-11-30",56,"PROYECTO DE LEY EN REVISION DECLARANDO DE UTILIDAD PUBLICA Y SUJETOS A EXPROPIACION LOS INMUEBLES Y TODAS LAS INSTALACIONES DEL EDIFICIO DEL HOTEL BAUEN. CD-92/15-PL","/parlamentario/comisiones/verExp/92.15/CD/PL","OTRA","AFIRMATIVO","/votaciones/verActaVotacion/190","/votaciones/detalleActa/190","https://youtu.be/29veXHY88Kg",43,15,1,13
191,"2016-11-30",57,"",,"OTRA","AFIRMATIVO","/votaciones/verActaVotacion/191","/votaciones/detalleActa/191","https://youtu.be/29veXHY88Kg",41,17,0,14
192,"2016-11-30",58,"PROYECTO DE LEY EN REVISION DECLARANDO DE UTILIDAD PUBLICA Y SUJETOS A EXPROPIACION LOS INMUEBLES Y TODAS LAS INSTALACIONES DEL EDIFICIO DEL HOTEL BAUEN. CD-92/15-PL","/parlamentario/comisiones/verExp/92.15/CD/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/192","/votaciones/detalleActa/192","https://youtu.be/29veXHY88Kg",39,16,0,17
127,"2016-11-23",1,"Temas Varios O.D. ( O.D. 583/2016, O.D. 915/2016, O.D. 927/2016, O.D. 935/2016, O.D. 943/2016, O.D. 976/2016, O.D. 898/2016, O.D. 1153/2016, O.D. 1154/2016, O.D. 1061/2016, O.D. 1062/2016, O.D. 1066/2016, O.D. 1126/2016, O.D. 1127/2016, O.D. 1128/2016, O.D. 1130/2016, O.D. 1131/2016, O.D. 1132/2016, O.D. 1134/2016, O.D. 1136/2016, O.D. 1055/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/583","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/127","/votaciones/detalleActa/127","https://youtu.be/lZht0FxYOB4",62,0,0,10
128,"2016-11-23",2,"LUNA Y OTROS: PROYECTO DE LEY ESTABLECIENDO LOS PRESUPUESTOS MINIMOS PARA CONSERVACION, PROTECCION Y USO RACIONAL Y SOSTENIBLE DE LOS HUMEDALES. O.D. 1054/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1054","OTRA","AFIRMATIVO","/votaciones/verActaVotacion/128","/votaciones/detalleActa/128","https://youtu.be/lZht0FxYOB4",42,14,2,14
129,"2016-11-23",3,"PROYECTO DE LEY EN REVISION MODIFICANDO EL CODIGO PENAL, RESPECTO DE AGRAVAR LAS PENAS POR ACCIDENTES DE TRANSITO. O.D. 1063/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1063","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/129","/votaciones/detalleActa/129","https://youtu.be/lZht0FxYOB4",54,6,1,11
130,"2016-11-23",4,"MARINO: REPRODUCE EL PROYECTO DE LEY SOBRE ASIGNACION DE LA PUBLICIDAD OFICIAL. (REF. S. 754/14) O.D. 1065/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1065","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/130","/votaciones/detalleActa/130","https://youtu.be/lZht0FxYOB4",51,8,0,13
131,"2016-11-23",5,"KUNATH Y URTUBEY: PROYECTO DE LEY INCORPORANDO AL ART. 239 DE LA LEY 11.179 - CODIGO PENAL -, EL AGRAVAMIENTO DE PENA EN CASO DE INCUMPLIMIENTO DE LAS RESOLUCIONES JUDICIALES DICTADAS EN PROTECCION DE LAS VICTIMAS DE VIOLENCIA DE GENERO. O.D. 1067/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/1067","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/131","/votaciones/detalleActa/131","https://youtu.be/lZht0FxYOB4",49,0,0,23
132,"2016-11-23",6,"PROYECTO DE LEY EN REVISION SOBRE APOYO AL CAPITAL EMPRENDEDOR. CD-80/16-PL","/parlamentario/comisiones/verExp/80.16/CD/PL","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/132","/votaciones/detalleActa/132","https://youtu.be/lZht0FxYOB4",48,1,5,18
133,"2016-11-23",7,"PROYECTO DE LEY EN REVISION SOBRE APOYO AL CAPITAL EMPRENDEDOR. CD-80/16-PL, Art. 1, Art. 2, Art. 3, Art. 4, Art. 5, Art. 6, Art. 7","/parlamentario/comisiones/verExp/80.16/CD/PL","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/133","/votaciones/detalleActa/133","https://youtu.be/lZht0FxYOB4",49,0,4,19
134,"2016-11-23",9,"Temas Varios O.D. ( S-54/16-PL, CD-74/16-PL, O.D. 1164/2016","/parlamentario/comisiones/verExp/54.16/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/134","/votaciones/detalleActa/134","https://youtu.be/lZht0FxYOB4",50,0,1,21
135,"2016-11-23",10,"Temas Varios O.D. ( S-4627/16-PR, S-4612/16-PD, S-4387/16-PC, S-4388/16-PC, O.D. 1158/2016, O.D. 1204/2016","/parlamentario/comisiones/verExp/4627.16/S/PR","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/135","/votaciones/detalleActa/135","https://youtu.be/lZht0FxYOB4",41,0,1,30
116,"2016-11-16",1,"Temas Varios O.D. ( O.D. 584/2016, O.D. 586/2016, O.D. 911/2016, O.D. 912/2016, O.D. 913/2016, O.D. 914/2016, O.D. 916/2016, O.D. 917/2016, O.D. 919/2016, O.D. 920/2016, O.D. 922/2016, O.D. 925/2016, O.D. 926/2016, O.D. 928/2016, O.D. 930/2016, O.D. 931/2016, O.D. 940/2016, O.D. 942/2016, O.D. 947/2016, O.D. 963/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/584","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/116","/votaciones/detalleActa/116","https://youtu.be/crPiSHA_zTo",63,0,0,9
117,"2016-11-16",2,"MENSAJE N° 770/16 Y PROYECTO DE LEY CREANDO UN REGIMEN DE CONTRATACION PUBLICO - PRIVADA CELEBRADO ENTRE LA ADMINISTRACION PUBLICA NACIONAL, CENTRALIZADA Y DESCENTRALIZADA Y SUJETOS PRIVADOS. O.D. 951/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/951","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/117","/votaciones/detalleActa/117","https://youtu.be/crPiSHA_zTo",43,15,2,12
118,"2016-11-16",3,"Temas Varios O.D. ( O.D. 822/2016, O.D. 823/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/822","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/118","/votaciones/detalleActa/118","https://youtu.be/crPiSHA_zTo",62,0,0,10
119,"2016-11-16",4,"ABAL MEDINA, LUNA, LINARES Y OTROS: PROYECTO DE LEY DE EMERGENCIA SOCIAL Y DE LAS ORGANIZACIONES DE LA ECONOMIA POPULAR. O.D. 907/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/907","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/119","/votaciones/detalleActa/119","https://youtu.be/crPiSHA_zTo",45,13,0,14
120,"2016-11-16",5,"ABAL MEDINA, LUNA, LINARES Y OTROS: PROYECTO DE LEY DE EMERGENCIA SOCIAL Y DE LAS ORGANIZACIONES DE LA ECONOMIA POPULAR. O.D. 907/2016, Art. 1","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/907","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/120","/votaciones/detalleActa/120","https://youtu.be/crPiSHA_zTo",45,13,0,14
121,"2016-11-16",6,"ABAL MEDINA, LUNA, LINARES Y OTROS: PROYECTO DE LEY DE EMERGENCIA SOCIAL Y DE LAS ORGANIZACIONES DE LA ECONOMIA POPULAR. O.D. 907/2016, Art. 2","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/907","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/121","/votaciones/detalleActa/121","https://youtu.be/crPiSHA_zTo",45,14,0,13
122,"2016-11-16",7,"ABAL MEDINA, LUNA, LINARES Y OTROS: PROYECTO DE LEY DE EMERGENCIA SOCIAL Y DE LAS ORGANIZACIONES DE LA ECONOMIA POPULAR. O.D. 907/2016, Art. 3, Art. 4, Art. 5","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/907","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/122","/votaciones/detalleActa/122","https://youtu.be/crPiSHA_zTo",45,14,0,13
123,"2016-11-16",8,"ABAL MEDINA, LUNA, LINARES Y OTROS: PROYECTO DE LEY DE EMERGENCIA SOCIAL Y DE LAS ORGANIZACIONES DE LA ECONOMIA POPULAR. O.D. 907/2016, Art. 6, Art. 7, Art. 8, Art. 9, Art. 10","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/907","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/123","/votaciones/detalleActa/123","https://youtu.be/crPiSHA_zTo",46,13,0,13
124,"2016-11-16",9,"PROYECTO DE LEY EN REVISION ESTABLECIENDO UN REGIMEN PREVISIONAL ESPECIAL DE CARÁCTER EXCEPCIONAL PARA LOS EXSOLDADOS COMBATIENTES DE LA GUERRA DE MALVINAS, GEORGIAS Y SANDWICH DEL SUR. O.D. 699/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/699","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/124","/votaciones/detalleActa/124","https://youtu.be/crPiSHA_zTo",58,0,0,14
125,"2016-11-16",10,"MENSAJE N° 134/16 Y PROYECTO DE LEY APROBANDO EL PROTOCOLO DE ENMIENDA DEL ACUERDO DE MARRAKECH, POR EL QUE SE ESTABLECE LA ORGANIZACIÓN MUNDIAL DEL COMERCIO, HECHO EN LA CIUDAD DE GINEBRA -CONFEDERACION SUIZA, EL 27 DE NOVEMBRE DE 2014. PE-227/16-PL","/parlamentario/comisiones/verExp/227.16/PE/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/125","/votaciones/detalleActa/125","https://youtu.be/crPiSHA_zTo",59,0,0,13
126,"2016-11-16",11,"GONZALEZ Y OTROS: PROYECTO DE LEY SOBRE REGIMEN PREVISIONAL DIFERENCIAL PARA LOS TRABAJADORES DE LA INDUSTRIA DEL PESCADO. O.D. 906/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/906","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/126","/votaciones/detalleActa/126","https://youtu.be/crPiSHA_zTo",57,1,0,14
108,"2016-11-02",1,"Temas Varios O.D. ( O.D. 569/2016, O.D. 616/2016, O.D. 670/2016, O.D. 824/2016, O.D. 825/2016, O.D. 826/2016, O.D. 827/2016, O.D. 828/2016, O.D. 829/2016, O.D. 830/2016, O.D. 831/2016, O.D. 832/2016, O.D. 833/2016, O.D. 834/2016, O.D. 835/2016, O.D. 836/2016, O.D. 837/2016, O.D. 838/2016, O.D. 839/2016, O.D. 840/2016, O.D. 841/2016, O.D. 842/2016, O.D. 845/2016, O.D. 859/2016, O.D. 860/2016, O.D. 861/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/569","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/108","/votaciones/detalleActa/108","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",49,0,0,23
109,"2016-11-02",2,"PROYECTO DE LEY EN REVISION BRINDANDO A LAS FUERZAS POLICIALES Y DE SEGURIDAD, AL MINISTERIO PUBLICO FISCAL Y AL PODER JUDICIAL HERRAMIENTAS RESPECTO DE LOS DELITOS DE INVESTIGACION COMPLEJA Y REGULANDO LAS FIGURAS DEL ARREPENTIDO, AGENTE ENCUBIERTO, AGENTE REVELADOR, INFORMANTE Y ENTREGA VIGILADA. O.D. 843/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/843","EN GENERAL","AFIRMATIVO","/votaciones/verActaVotacion/109","/votaciones/detalleActa/109","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",34,18,5,15
110,"2016-11-02",3,"PROYECTO DE LEY EN REVISION BRINDANDO A LAS FUERZAS POLICIALES Y DE SEGURIDAD, AL MINISTERIO PUBLICO FISCAL Y AL PODER JUDICIAL HERRAMIENTAS RESPECTO DE LOS DELITOS DE INVESTIGACION COMPLEJA Y REGULANDO LAS FIGURAS DEL ARREPENTIDO, AGENTE ENCUBIERTO, AGENTE REVELADOR, INFORMANTE Y ENTREGA VIGILADA. O.D. 843/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/843","EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/110","/votaciones/detalleActa/110","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",34,18,5,15
111,"2016-11-02",4,"AGUILAR Y OTROS: PROYECTO DE LEY ESTABLECIENDO LA OBLIGATORIEDAD DE DEBATES PREELECTORALES PUBLICOS ENTRE CANDIDATOS A PRESIDENTE DE LA NACION. O.D. 717/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/717","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/111","/votaciones/detalleActa/111","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",46,10,0,16
112,"2016-11-02",5,"CREXELL: PROYECTO DE LEY MODIFICANDO LA LEY 24.522 - CONCURSOS Y QUIEBRAS - RESPECTO DE REGULAR LA SITUACION DE LOS DENOMINADOS ACREEDORES INVOLUNTARIOS O EXTRACONTRACTUALES. O.D. 463/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/463","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/112","/votaciones/detalleActa/112","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",47,0,0,25
113,"2016-11-02",6,"Temas Varios Expedientes ( S-4317/16-PL, S-3775/16-PL, S-1736/16-PL","/parlamentario/comisiones/verExp/4317.16/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/113","/votaciones/detalleActa/113","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",46,0,0,26
114,"2016-11-02",7,"PEREYRA Y GONZALEZ: PROYECTO DE LEY ESTABLECIENDO UN CUPO PARA TRABAJADORES CON CAPACIDADES DIFERENTES. S-4140/16-PL","/parlamentario/comisiones/verExp/4140.16/S/PL","OTRA","AFIRMATIVO","/votaciones/verActaVotacion/114","/votaciones/detalleActa/114","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",33,11,0,28
115,"2016-11-02",8,"PEREYRA Y GONZALEZ: PROYECTO DE LEY ESTABLECIENDO UN CUPO PARA TRABAJADORES CON CAPACIDADES DIFERENTES. S-4140/16-PL","/parlamentario/comisiones/verExp/4140.16/S/PL","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/115","/votaciones/detalleActa/115","https://youtu.be/EoPGs-fO9Qk?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",40,4,0,28
101,"2016-10-19",1,"Temas Varios O.D. ( O.D. 453/2016, O.D. 460/2016, O.D. 461/2016, O.D. 462/2016, O.D. 475/2016, O.D. 529/2016, O.D. 536/2016, O.D. 570/2016, O.D. 590/2016, O.D. 631/2016, O.D. 642/2016, O.D. 643/2016, O.D. 644/2016, O.D. 645/2016, O.D. 646/2016, O.D. 647/2016, O.D. 648/2016, O.D. 649/2016, O.D. 650/2016, O.D. 651/2016, O.D. 652/2016, O.D. 653/2016, O.D. 654/2016, O.D. 656/2016, O.D. 657/2016, O.D. 658/2016, O.D. 666/2016, O.D. 638/2016, O.D. 700/2016, O.D. 715/2016, O.D. 716/2016, O.D. 718/2016, O.D. 726/2016, O.D. 727/2016","/parlamentario/parlamentaria/ordenDelDiaResultadoLink/2016/453","EN GENERAL Y EN PARTICULAR","AFIRMATIVO","/votaciones/verActaVotacion/101","/votaciones/detalleActa/101","https://youtu.be/F6KDSMfNzXI?list=PLlXaxWqGy4-ralnuq6f0h8Y1XO8SmQ040",62,0,0,10
