id,votacion_id,original_id,itul
200,200,"114-PE-99","Declarar en Emergencia la situación económico - financiera del estado Nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público Nacional definido en el Artículo 8 de la Ley 24.156 - Capítulo III - Artículos 4º y 5º con modificaciones"
201,201,"114-PE-99","Declarar en emergencia la situación económico - financiera del estado nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público nacional definido en el artículo 8 de la ley 24156 (administración financiera y control de gestión del sector público)."
202,202,"114-PE-99","Declarar en emergencia la situación económico - financiera del estado nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público nacional definido en el artículo 8 de la ley 24156 (administración financiera y control de gestión del sector público)."
203,203,"114-PE-99","Declarar en emergencia la situación económico - financiera del estado nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público nacional definido en el artículo 8 de la ley 24156 (administración financiera y control de gestión del sector público)."
204,204,"114-PE-99","Declarar en emergencia la situación económico - financiera del estado nacional, la prestación de los servicios, y la ejecución de los contratos a cargo del sector público nacional definido en el artículo 8 de la ley 24156 (administración financiera y control de gestión del sector público)."
205,205,"118-PE-1999","Reforma laboral: modificaciones a las leyes 25013 (modificatoria de la ley de contrato de trabajo), 14250 (convenciones colectivas de trabajo) y 23546 (de negociaciones colectivas); derogación de la ley 16936 (prorroga por la ley 20638)."
206,206,"4863-D-2001","Suspensión por 180 días hábiles de la ejecución de todas las sentencias y trámites procesales correspondientes a concursos preventivos, quiebras, obligaciones bancarias y todas las acciones judiciales y extrajudiciales de ejecución de las garantías reales de hipoteca, de prenda y de desalojo."
207,207,"256-S-2001","Limitación de afectaciones sobre recursos tributarios coparticipables."
208,208,"256-S-2001","Limitación de afectaciones sobre recursos tributarios coparticipables."
209,209,"256-S-2001","Limitación de afectaciones sobre recursos tributarios coparticipables."
210,210,"5697-D-2001","Derogación del artículo tercero de la ley 25413, de competitividad, sobre coparticipación de impuestos."
211,211,"5697-D-2001","Derogación del artículo tercero de la ley 25413, de competitividad, sobre coparticipación de impuestos."
212,212,"5697-D-2001","Derogación del artículo tercero de la ley 25413, de competitividad, sobre coparticipación de impuestos."
213,213,"139-S-1","Decreto 804/2001 modificatorio de la ley 24065 de energía eléctrica."
214,214,"4863-D-2001","Suspensión por 180 días hábiles de la ejecución de todas las sentencias y trámites procesales correspondientes a concursos preventivos, quiebras, obligaciones bancarias y todas las acciones judiciales y extrajudiciales de ejecución de las garantías reales de hipoteca, de prenda y de desalojo."
215,215,"23-PE-2001","Modificación a la ley de impuesto al valor agregado, texto ordenado 1997 y sus modificaciones."
216,216,"23-PE-2001","Modificación a la ley de impuesto al valor agregado, texto ordenado 1997 y sus modificaciones."
217,217,"23-PE-2001","Modificación a la ley de impuesto al valor agregado, texto ordenado 1997 y sus modificaciones."
218,218,"23-PE-2001","Modificación a la ley de impuesto al valor agregado, texto ordenado 1997 y sus modificaciones."
219,219,"23-PE-2001","Modificación a la ley de impuesto al valor agregado, texto ordenado 1997 y sus modificaciones."
220,220,"23-PE-2001","Modificación a la ley de impuesto al valor agregado, texto ordenado 1997 y sus modificaciones."
221,221,"4252-D-2001","Establecer el carácter coparticipable del impuesto sobre los débitos y créditos de cuentas corrientes bancarias creado por ley 25413, de competitividad. Derogación del artículo 3 y modificación del artículo 4."
222,222,"4226-D-2001","Creación de un gravamen especial para la atención de la emergencia social y de las economías regionales, destinado al fondo nacional de empleo."
223,223,"2749-D-2001","Moción del Diputado Corchuelo Blasco de tratamiento sobre tabla del Exp. 2749-D-01, referido a la modificación del Art. 64 de la ley de Presupuesto 2001, relacionado con la asignación de una partida al Instituto Nacional de Servicios Sociales para Jubilados y Pensionados"
224,224,"2749-D-2001","Moción del Diputado Corchuelo Blasco de tratamiento sobre tabla del Exp. 2749-D-01, referido a la modificación del Art.64 de la ley de Presupuesto 2001, relacionado con la asignación de una partida al Instituto Nacional de Servicios Sociales para Jubilados y Pensionados"
225,225,"4-PE-2001","Sustitución del artículo 1ro. (el peso será convertible para la venta, a una relación de un peso ($ 1) por el promedio simple de un dolar (u$s 1) de los Estados Unidos de América y un euro de la Unión Europea (e 1), en las condiciones establecidas en la presente ley); entrada en vigencia: a partir del día siguiente a aquel en que un euro cotice a un dolar, para la venta en el mercado de Londres o supere dicha cotización."
226,226,"4-PE-2001","MODIFICACION A LA LEY 23928 (LEY DE CONVERTIBILIDAD)."
227,227,"121-PE-2002","MODIFICACIONES A LA LEY 23966, DE IMPUESTO SOBRE LOS COMBUSTIBLES LÍQUIDOS Y EL GAS NATURAL."
228,228,"273-S-2001","CREACIÓN DEL PROGRAMA DE INGRESO PARA EL DESARROLLO HUMANO (REPRODUCCIÓN DEL EXPEDIENTE 1468-S-99)."
229,229,"273-S-2001","CREACIÓN DEL PROGRAMA DE INGRESO PARA EL DESARROLLO HUMANO (REPRODUCCIÓN DEL EXPEDIENTE 1468-S-99)."
230,230,"7402-D-2002","RECHAZAR EL VETO DEL PODER EJECUTIVO A LA LEY 25671, RELACIONADA CON EL FONDO ESPECIAL DE SALTO GRANDE."
231,231,"185-S-2002","DEROGACION DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLITICOS)."
232,232,"185-S-2002","DEROGACION DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLITICOS)."
233,233,"185-S-2002","DEROGACION DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLITICOS)."
234,234,"185-S-2002","DEROGACION DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLITICOS)."
235,235,"185-S-2002","DEROGACION DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLITICOS)."
236,236,"185-S-2002","DEROGACION DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLITICOS)."
237,237,"185-S-2002","DEROGACION DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLITICOS)."
238,238,"185-S-2","DEROGACIÓN DE LA LEY 25611 (INTERNAS ABIERTAS) Y RESTABLECIMIENTO DE LA VIGENCIA DE LAS NORMAS DE LA LEY 23298 (PARTIDOS POLÍTICOS)."
239,239,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
240,240,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
241,241,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
242,242,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
243,243,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
244,244,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
245,245,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
246,246,"7835-D-0","PROMOVER JUICIO POLITICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACION."
247,247,"7835-D-0","PROMOVER JUICIO POLÍTICO A LOS MINISTROS DE LA CORTE SUPREMA DE JUSTICIA DE LA NACIÓN."
248,248,"6165-D-2","REGIMEN POR EL CUAL SE APLICA A LAS OBLIGACIONES EXPRESADAS EN DOLARES ESTADOUNIDENSES U OTRA MONEDA EXTRANJERA PESIFICADOS EL COEFICIENTE DE ESTABILIZACION DE REFERENCIA (CER) QUE SE COMPONDRA DE UNA TASA DE VARIACION DIARIA SEGUN LA EVOLUCION MENSUAL DEL INDICE DE PRECIOS AL CONSUMIDOR (IPC)."
249,249,"13-PE-2","DEROGACION DE LOS REGIMENES JUBILATORIOS DE PRIVILEGIO."
250,250,"13-PE-2","DEROGACION DE LOS REGIMENES JUBILATORIOS DE PRIVILEGIO."
251,251,"48-PE-1","COMUNICACION DEL DECRETO 1477/01 POR EL CUAL SE OBSERVA Y SE DEVUELVE EL PROYECTO DE LEY REGISTRADO BAJO EL NUMERO 25471 DE PROPIEDAD PARTICIPADA DEL PERSONAL DE YPF."
252,252,"38-PE-1","DECRETO 1194/2001 POR EL CUAL SE OBSERVA TOTALMENTE EL PROYECTO DE LEY 25464, DE COMPETENCIA ORIGINARIA DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y DE LOS MUNICIPIOS PARA LA FIJACION DEL DERECHO DE OCUPACION POR EL USO DIFERENCIAL DEL ESPACIO AEREO Y TERRESTRE MUNICIPAL."
253,253,"21-PE-2","MODIFICACION A LA LEY 25563, DE EMERGENCIA ECONOMICA, RESTABLECIENDO EFECTOS DE LA LEY 24522 DE CONCURSOS Y QUIEBRAS."
254,254,"23-S-2","DIRIGIRSE AL PODER EJECUTIVO NACIONAL PARA MANIFESTARLE LA ADECUACION A LO INFORMADO POR RESOLUCION REMITIDA POR LA AUDITORIA GENERAL DE LA NACION SOBRE AUDITORIA DE GESTION DE ADMINISTRACION DE PASIVOS - CANJE DE DEUDA PUBLICA 19 DE JUNIO DE 2001 (0023-OV-02) Y AMPLIACION DE LA MENCIONADA RESOLUCION (0061-OV-02)."
255,255,"390-D-2","SOLICITAR A LA COMISION DE ASUNTOS CONSTITUCIONALES EL EXAMEN DE DECLARACIONES PUBLICAS DE LA SEÑORA DIPUTADA ANCARANI DE GODOY Y LAS IMPUTACIONES QUE SE REALIZARON EL 6 DE MARZO EN EL PROGRAMA PERIODISTICO 'PUNTO DOC'."
256,256,"100-PE-2001","LEY DE IMPUESTO AL VALOR AGREGADO (LEY 23349, TEXTO ORDENADO 1997 Y MODIFICATORIAS): MODIFICACIONES. Artículo 1"
257,257,"100-PE-2001","LEY DE IMPUESTO AL VALOR AGREGADO (LEY 23349, TEXTO ORDENADO 1997 Y MODIFICATORIAS): MODIFICACIONES"
258,258,"52-JGM-2001","Presupuesto general de gastos y cálculo de recursos de la administración nacional para el ejercicio 2002."
259,259,"10-PE-0","FACULTAR AL CONSEJO DE LA MAGISTRATURA PARA REGLAMENTAR EL PROCEDIMIENTO DE DESIGNACIÓN DE LOS JUECES, DEL PODER JUDICIAL DE LA NACIÓN, A FIN DE CUBRIR LOS CARGOS EN TRIBUNALES INFERIORES POR VACANCIA, LICENCIA O SUSPENSIÓN DEL TITULAR."
260,260,"145-PE-2","RÉGIMEN PARA EL INGRESO DE TROPAS EXTRANJERAS Y SALIDA DE TROPAS NACIONALES."
261,261,"145-PE-2","REGIMEN PARA EL INGRESO DE TROPAS EXTRANJERAS Y SALIDA DE TROPAS NACIONALES."
262,262,"5635-D-3","MODIFICACIÓN DE LA LEY DE IMPUESTO AL VALOR AGREGADO (IVA), TEXTO ORDENADO EN 1997, Y DE LA LEY DE IMPUESTO A LAS GANANCIAS."
263,263,"155-PE-2","DECRETO NUMERO 2684/02, POR EL CUAL SE OBSERVA EL PROYECTO DE LEY REGISTRADO BAJO EL NUMERO 25683, DE RÉGIMEN DE PRESTACIONES BÁSICAS PARA PERSONAS CON DISCAPACIDAD."
264,264,"81-PE-3","MODIFICACIÓN A LA LEY 25561, DE EMERGENCIA PUBLICA Y DE REFORMA DEL RéGIMEN CAMBIARIO."
265,265,"75-PE-3","AUTORIZACIÓN DE INGRESO AL TERRITORIO NACIONAL DE MEDIOS Y PERSONAL MILITAR DE LAS ARMADAS DE LA REPÚBLICA FEDERATIVA DEL BRASIL, REINO DE ESPAÑA, ESTADOS UNIDOS DE AMÉRICA, REPÚBLICA DEL PERÚ Y REPÚBLICA ORIENTAL DEL URUGUAY PARA PARTICIPAR DEL EJERCICIO COMBINADO UNITAS XLIV CON ELEMENTOS DE LA ARMADA ARGENTINA Y FUERZA AEREA ARGENTINA, A REALIZARSE DEL 14 AL 26 DE OCTUBRE DE 2003 EN AGUAS INTERNACIONALES FRENTE A LAS COSTAS ARGENTINAS."
266,266,"131-S-3","EXTENSIÓN HASTA AL 31/12/2004 DEL PLAZO PARA LLEVAR A CABO LA RENEGOCIACIÓN DE LOS CONTRATOS DE OBRAS Y SERVICIOS PÚBLICOS DISPUESTO POR EL ARTICULO 9 DE LA LEY 25561."
267,267,"131-S-3","EXTENSION HASTA AL 31/12/2004 DEL PLAZO PARA LLEVAR A CABO LA RENEGOCIACIÓN DE LOS CONTRATOS DE OBRAS Y SERVICIOS PÚBLICOS DISPUESTO POR EL ARTICULO 9 DE LA LEY 25561."
268,268,"11-PE-3","COMPENSACIÓN A LAS ENTIDADES FINANCIERAS CON BONOS DEL GOBIERNO NACIONAL EN PESOS A TASA VARIABLE 2013 POR LOS EFECTOS PRODUCIDOS POR SENTENCIAS DEFINITIVAS QUE HAYAN IMPLICADO LA CANCELACIÓN EN EFECTIVO DE LOS DEPÓSITOS A UNA CONVERSIÓN SUPERIOR A LA ESTABLECIDA POR EL DECRETO 214/02."
269,269,"11-PE-3","COMPENSACIÓN A LAS ENTIDADES FINANCIERAS CON BONOS DEL GOBIERNO NACIONAL EN PESOS A TASA VARIABLE 2013 POR LOS EFECTOS PRODUCIDOS POR SENTENCIAS DEFINITIVAS QUE HAYAN IMPLICADO LA CANCELACIÓN EN EFECTIVO DE LOS DEPÓSITOS A UNA CONVERSIÓN SUPERIOR A LA ESTABLECIDA POR EL DECRETO 214/02."
270,270,"40-S-3","MODIFICACIÓN DE LEY DE ENTIDADES FINANCIERAS (LEY 21526) Y CARTA ORGÁNICA DEL BANCO CENTRAL DE LA REPÚBLICA ARGENTINA (LEY 24144)."
271,271,"40-S-3","MODIFICACIÓN DE LEY DE ENTIDADES FINANCIERAS (LEY 21526) Y CARTA ORGÁNICA DEL BANCO CENTRAL DE LA REPÚBLICA ARGENTINA (LEY 24144)."
272,272,"40-S-3","MODIFICACIÓN DE LEY DE ENTIDADES FINANCIERAS (LEY 21526) Y CARTA ORGÁNICA DEL BANCO CENTRAL DE LA REPÚBLICA ARGENTINA (LEY 24144)."
273,273,"40-S-3","MODIFICACIÓN DE LEY DE ENTIDADES FINANCIERAS (LEY 21526) Y CARTA ORGÁNICA DEL BANCO CENTRAL DE LA REPÚBLICA ARGENTINA (LEY 24144)."
274,274,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
275,275,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
276,276,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
277,277,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
278,278,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
279,279,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
280,280,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
281,281,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural."
282,282,"33-S-2","Regimen de Preservación del Patrimonio Antropológico Histórico, Artístico y Cultural"
283,283,"55-PE-2","DEROGACION DE LA EXENCION O EL TRATAMIENTO COMO BIENES NO COMPUTABLES, EN EL IMPUESTO A LA GANANCIA MINIMA PRESUNTA (LEY 25063 Y SUS MODIFICATORIAS) QUE POR CONVENIOS O REGULACIONES PARA MEJORAR LA COMPETITIVIDAD Y LA GENERACION DE EMPLEO, EN EL MARCO DE LA LEY 25414, ESTAN PREVISTOS EN VARIOS DECRETOS."
284,284,"55-PE-2","DEROGACION DE LA EXENCION O EL TRATAMIENTO COMO BIENES NO COMPUTABLES, EN EL IMPUESTO A LA GANANCIA MINIMA PRESUNTA (LEY 25063 Y SUS MODIFICATORIAS) QUE POR CONVENIOS O REGULACIONES PARA MEJORAR LA COMPETITIVIDAD Y LA GENERACION DE EMPLEO, EN EL MARCO DE LA LEY 25414, ESTAN PREVISTOS EN VARIOS DECRETOS."
