id,voting_id,legislador_id,legislador,bloque_id,bloque,provincia_id,provincia,voto
277293,1080,820,"ALVAREZ, Juan José",67,"Justicialista Nacional",1,"Buenos Aires",AUSENTE
277294,1080,22,"ARGÜELLO, Jorge",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AFIRMATIVO
277295,1080,821,"ARNOLD, Eduardo Ariel",30,"No Integra Bloque",20,"Santa Cruz",AUSENTE
277296,1080,932,"ARRIAGA, Julio Esteban",1,"Frente para la Victoria - PJ",16,"Río Negro",AFIRMATIVO
277297,1080,822,"ARTOLA, Isabel Amanda",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
277298,1080,384,"ATANASOF, Alfredo Néstor",109,"Peronista Federal",1,"Buenos Aires",AFIRMATIVO
277299,1080,933,"AUGSBURGER, Silvia",66,"Partido Socialista",21,"Santa Fe",AUSENTE
277300,1080,934,"AZCOITI, Pedro José",6,"Unión Cívica Radical",1,"Buenos Aires",AUSENTE
277301,1080,823,"BAIGORRI, Guillermo Francisco",110,"Vida y Compromiso",18,"San Juan",AFIRMATIVO
277302,1080,499,"BALADRON, Manuel Justo",1,"Frente para la Victoria - PJ",11,"La Pampa",AFIRMATIVO
277303,1080,29,"BALESTRINI, Alberto",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AUSENTE
277304,1080,935,"BARAGIOLA, Vilma Rosana",6,"Unión Cívica Radical",1,"Buenos Aires",AUSENTE
277305,1080,936,"BARRIONUEVO, José Luis",109,"Peronista Federal",4,Catamarca,AUSENTE
277306,1080,724,"BAYONZO, Liliana Amelia",6,"Unión Cívica Radical",5,Chaco,AUSENTE
277307,1080,824,"BECCANI, Alberto Juan",6,"Unión Cívica Radical",21,"Santa Fe",AFIRMATIVO
277308,1080,825,"BEJARANO, Mario Fernando",1,"Frente para la Victoria - PJ",9,Formosa,AUSENTE
277309,1080,937,"BERRAUTE, Ana",1,"Frente para la Victoria - PJ",21,"Santa Fe",AFIRMATIVO
277310,1080,938,"BERTOL, Paula María",111,"Propuesta Republicana",2,C.A.B.A.,AFIRMATIVO
277311,1080,725,"BERTONE, Rosana Andrea",1,"Frente para la Victoria - PJ",23,"Tierra del Fuego",AFIRMATIVO
277312,1080,372,"BIANCHI SILVESTRE, Marcela Alejandra",1,"Frente para la Victoria - PJ",1,"Buenos Aires",AFIRMATIVO
277313,1080,939,"BIANCO, Lía Fabiola",1,"Frente para la Victoria - PJ",14,Misiones,AFIRMATIVO
277314,1080,940,"BIELSA, Rafael",1,"Frente para la Victoria - PJ",2,C.A.B.A.,AUSENTE
277315,1080,941,"BINNER, Hermes Juan",66,"Partido Socialista",21,"Santa Fe",NEGATIVO
277316,1080,942,"BISUTTI, Delia Beatriz",60,A.R.I,2,C.A.B.A.,NEGATIVO
277317,1080,827,"BONACORSI, Juan Carlos",62,"Partido Unidad Federalista",1,"Buenos Aires",AUSENTE
277318,1080,828,"BONASSO, Miguel Luis",100,Convergencia,2,C.A.B.A.,AUSENTE
277319,1080,829,"BORSANI, Luis Gustavo",6,"Unión Cívica Radical",13,Mendoza,AUSENTE
277320,1080,830,"BOSCH, Irene Miriam",1,"Frente para la Victoria - PJ",14,Misiones,AFIRMATIVO
277321,1080,943,"BRILLO, José Ricardo",16,"Movimiento Popular Neuquino",15,Neuquén,AUSENTE
277322,1080,944,"BRUE, Daniel Agustín",6,"Unión Cívica Radical",22,"Santiago del Estero",AFIRMATIVO
277323,1080,945,"BULLRICH, Esteban  José",111,"Propuesta Republicana",2,C.A.B.A.,AFIRMATIVO
277324,1080,946,"BURZACO, Eugenio",111,"Propuesta Republicana",1,"Buenos Aires",AUSENTE
277325,1080,279,"CAMAÑO, Dante Alberto",124,"Nacional Sindical",1,"Buenos Aires",AUSENTE
277326,1080,58,"CAMAÑO, Eduardo Oscar",67,"Justicialista Nacional",1,"Buenos Aires",AFIRMATIVO
277327,1080,280,"CAMAÑO, Graciela",109,"Peronista Federal",1,"Buenos Aires",AUSENTE
277328,1080,400,"CAMBARERI, Fortunato Rafael",6,"Unión Cívica Radical",6,Chubut,AFIRMATIVO
